follower_id,followee_id
927456851641319424,211891907
715015639325360129,211891907
910484302822965249,211891907
921772026465079296,211891907
917786694098784257,211891907
786646657702227974,211891907
2829022880,211891907
53347021,211891907
3201630250,211891907
896759983437733888,211891907
54324517,211891907
1543828418,211891907
906043984652509184,211891907
905530888951386112,211891907
903709051548311554,211891907
902239808621334528,211891907
833724628291944449,211891907
748817637753298944,211891907
876781422153015297,211891907
3344467323,211891907
847013155930714115,211891907
742724391495032833,211891907
871150524086849536,211891907
882670889350950912,211891907
884701943662333952,211891907
879082569647742980,211891907
876934197826523137,211891907
875434485994672129,211891907
862295755784167424,211891907
872141075460313088,211891907
857335253266046977,211891907
849810178228842496,211891907
2339538481,211891907
1651315405,211891907
102866978,211891907
864223223474298880,211891907
1094341699,211891907
818803033039601664,211891907
857139441101660160,211891907
113437350,211891907
2352131761,211891907
770947228227792896,211891907
15586824,211891907
728412091665764352,211891907
841797742703841282,211891907
3099935951,211891907
843163109397356544,211891907
2807804274,211891907
236736859,211891907
2585874848,211891907
836234957437665281,211891907
718986531667582984,211891907
2333670530,211891907
837377692676808704,211891907
126474827,211891907
831508047189200896,211891907
704386315849220100,211891907
3259810472,211891907
176539344,211891907
3176174752,211891907
724991266598076417,211891907
830185659281326081,211891907
2793810513,211891907
829215349224640512,211891907
826861435691159559,211891907
825513902939193344,211891907
628450498,211891907
21118295,211891907
823506371681353728,211891907
3234538140,211891907
1149380960,211891907
703561088,211891907
778969385537077248,211891907
819170074024087552,211891907
46988449,211891907
216499661,211891907
3277716018,211891907
4795212096,211891907
811261244867051522,211891907
357100404,211891907
809782618065608704,211891907
31351418,211891907
809076071123587072,211891907
806658668020297729,211891907
806249488876761089,211891907
4769528427,211891907
39778013,211891907
4826460486,211891907
1899906152,211891907
794618257303044096,211891907
761260823700537344,211891907
784388914345832448,211891907
32222756,211891907
16009476,211891907
698457473536098304,211891907
3295705675,211891907
148061310,211891907
2765101319,211891907
784140101467201536,211891907
783060291638681600,211891907
506041987,211891907
719385737708363776,211891907
777225594811604992,211891907
360353422,211891907
1001884578,211891907
616989926,211891907
772798737689214976,211891907
770757102574993409,211891907
3725867966,211891907
3301927611,211891907
4745671395,211891907
15497022,211891907
768159989592567808,211891907
746071916,211891907
764467806356271104,211891907
3114754979,211891907
760489605653143552,211891907
3094497667,211891907
3309051476,211891907
24746401,211891907
3377893769,211891907
758373699082940418,211891907
37959450,211891907
128726376,211891907
758109645688877056,211891907
758943232495497216,211891907
562036150,211891907
1128910728,211891907
3547310773,211891907
272666593,211891907
26611674,211891907
970294146,211891907
754150227091816448,211891907
4058628911,211891907
753023175345238020,211891907
735571049178243076,211891907
752967467178360834,211891907
195694977,211891907
2587266066,211891907
736155380309450752,211891907
752258946463887360,211891907
764255348,211891907
751993117016989701,211891907
48340355,211891907
710483561799884800,211891907
51218906,211891907
2893450216,211891907
750415676507033601,211891907
4812680826,211891907
459953520,211891907
720240586465259520,211891907
3180841975,211891907
747802629628104705,211891907
707952262040166400,211891907
745376286080704512,211891907
746594027672305664,211891907
1491085754,211891907
745260908621008896,211891907
714738777932038144,211891907
696554786733346816,211891907
743402689338482688,211891907
1867779810,211891907
734927603556028417,211891907
742415049847918592,211891907
742410711419195392,211891907
2870687511,211891907
3633432076,211891907
731060402814111744,211891907
705057485523193862,211891907
735474793387044866,211891907
247070652,211891907
4274997794,211891907
738175262957785088,211891907
3606794421,211891907
65605830,211891907
2612161417,211891907
3048233230,211891907
517461815,211891907
733613772271652865,211891907
717645390628069376,211891907
1324178348,211891907
3664934543,211891907
4709124184,211891907
725756786209214464,211891907
507908578,211891907
3248187611,211891907
4893964995,211891907
3039787372,211891907
2243239250,211891907
373794913,211891907
714905801685671938,211891907
728248239087095809,211891907
549476978,211891907
728220165138202625,211891907
705770880517931008,211891907
727891603025625088,211891907
727121791504756737,211891907
2601723493,211891907
38176263,211891907
146968849,211891907
702869778378186752,211891907
3776525601,211891907
726226714238525441,211891907
2507230374,211891907
2766838955,211891907
123101793,211891907
725034695315062788,211891907
321614389,211891907
3012030983,211891907
721003125453287425,211891907
718215612162379776,211891907
722814235487547392,211891907
722820584854302720,211891907
4274393850,211891907
4105430661,211891907
719529590021074945,211891907
717976168377376768,211891907
2976801977,211891907
4459031903,211891907
3312688331,211891907
3140739666,211891907
3297990672,211891907
26002350,211891907
2617576244,211891907
2153178061,211891907
2605806240,211891907
715992497063903233,211891907
3387515266,211891907
714578637840916481,211891907
711806907116298240,211891907
4206210820,211891907
2389464727,211891907
701783946674225152,211891907
713132582469300225,211891907
2389329103,211891907
1908100699,211891907
276505360,211891907
712380779729428480,211891907
2915055716,211891907
78397708,211891907
2336451385,211891907
1060508743,211891907
703717446490808320,211891907
4335108388,211891907
707373471093891072,211891907
2876668197,211891907
710255452223881216,211891907
1394898751,211891907
2730159980,211891907
709478596977496064,211891907
708635666964488193,211891907
3734773576,211891907
280435858,211891907
145474547,211891907
4010971936,211891907
3118242561,211891907
2891717845,211891907
2980239974,211891907
4861443411,211891907
2225807430,211891907
3100199721,211891907
4850745175,211891907
705559309271359490,211891907
1148866315,211891907
4858250063,211891907
702383615339057152,211891907
3814956857,211891907
4706979033,211891907
2788334406,211891907
4213650616,211891907
703600148648206336,211891907
4922857578,211891907
704059553436991488,211891907
2275804842,211891907
18579194,211891907
1904216258,211891907
4700018071,211891907
38188390,211891907
4796016760,211891907
4888619439,211891907
701538088472850432,211891907
194719113,211891907
53116474,211891907
160304045,211891907
4908463815,211891907
20625740,211891907
1266340334,211891907
2234777503,211891907
264412361,211891907
806584411,211891907
4835184707,211891907
2814494770,211891907
4874015672,211891907
4204555163,211891907
706941193,211891907
4764076702,211891907
2927183325,211891907
483773583,211891907
3291729717,211891907
486209627,211891907
28741024,211891907
4826234825,211891907
403545192,211891907
2995771317,211891907
4839927119,211891907
4839123285,211891907
2396384317,211891907
4829879301,211891907
337821314,211891907
4720327101,211891907
370694915,211891907
3314253407,211891907
4755899716,211891907
3235562478,211891907
54870359,211891907
26937092,211891907
2996288087,211891907
3062365969,211891907
2397248114,211891907
4625755670,211891907
4741562282,211891907
252995134,211891907
4720826370,211891907
3341486712,211891907
4735671171,211891907
553773572,211891907
419592182,211891907
1504984214,211891907
4636367835,211891907
4698433591,211891907
4641255290,211891907
4702403004,211891907
201770128,211891907
4692879354,211891907
4630097115,211891907
3074324955,211891907
118857641,211891907
4230890859,211891907
4249104634,211891907
3031876354,211891907
15565972,211891907
4575690863,211891907
114863834,211891907
4569771921,211891907
4129564881,211891907
4441622963,211891907
3283810363,211891907
4555178423,211891907
4409361197,211891907
3938311096,211891907
1357194692,211891907
113611271,211891907
937747772,211891907
3430408684,211891907
4362455715,211891907
2872189036,211891907
3566358863,211891907
3435650975,211891907
2842290515,211891907
3187977059,211891907
4483392934,211891907
4556609976,211891907
4551495554,211891907
4472803035,211891907
3303043790,211891907
72362461,211891907
2591160006,211891907
4140139394,211891907
2788618403,211891907
2840323179,211891907
291703297,211891907
2887541183,211891907
3186921816,211891907
3075574991,211891907
832333506,211891907
1035636024,211891907
1023952915,211891907
2923653403,211891907
3406497791,211891907
3006329020,211891907
4482671954,211891907
133448609,211891907
2394441835,211891907
1846694036,211891907
4433117114,211891907
4328474476,211891907
4416862274,211891907
1363259838,211891907
2987115869,211891907
4243601715,211891907
4311588975,211891907
4285882343,211891907
3346254732,211891907
3748225943,211891907
1096330866,211891907
2835161574,211891907
4248179273,211891907
4262116090,211891907
4233699209,211891907
1612786716,211891907
4249953735,211891907
73471690,211891907
3001268327,211891907
4309379594,211891907
354173755,211891907
4235636685,211891907
4220435128,211891907
4220342200,211891907
4101252375,211891907
90910032,211891907
2399323686,211891907
3720703834,211891907
16259659,211891907
4011235607,211891907
54996040,211891907
104075379,211891907
4207266732,211891907
2385214200,211891907
2447926590,211891907
4105021275,211891907
2180627858,211891907
4194027858,211891907
242747807,211891907
4142409557,211891907
3240477907,211891907
3318266473,211891907
21493863,211891907
420396862,211891907
615324642,211891907
4096335999,211891907
4144967422,211891907
2782741993,211891907
2326992494,211891907
412713888,211891907
4134352398,211891907
3900206667,211891907
4117751728,211891907
2205609800,211891907
3337496165,211891907
3432323489,211891907
3976950207,211891907
3834172462,211891907
56369895,211891907
3003715936,211891907
250448281,211891907
3937445626,211891907
3332137571,211891907
2224948969,211891907
71307351,211891907
570066444,211891907
4028317634,211891907
4046645775,211891907
1256757906,211891907
4045579467,211891907
3927329309,211891907
47017660,211891907
3963719662,211891907
3008303861,211891907
1256298433,211891907
3054695541,211891907
3915133932,211891907
3505336227,211891907
2377223035,211891907
3973299913,211891907
3787795092,211891907
2802330018,211891907
1572709244,211891907
856765788,211891907
3362931466,211891907
377432636,211891907
22609109,211891907
3496751136,211891907
3949141937,211891907
343546941,211891907
2223580957,211891907
102942017,211891907
18220272,211891907
428461791,211891907
2994921917,211891907
64637266,211891907
3901111883,211891907
3829193182,211891907
3295990124,211891907
2657642018,211891907
3020670484,211891907
3580471813,211891907
63325227,211891907
3386245529,211891907
349872552,211891907
3464125463,211891907
215205496,211891907
811390176,211891907
3620772561,211891907
3701555296,211891907
3311976780,211891907
357582002,211891907
3161736782,211891907
3647758274,211891907
3722390832,211891907
3677232382,211891907
3344000087,211891907
166097919,211891907
3700717220,211891907
3361029507,211891907
3689937134,211891907
2293644846,211891907
3398953632,211891907
1006852172,211891907
3334348665,211891907
3641096235,211891907
3616888992,211891907
3511498994,211891907
2543996424,211891907
41332033,211891907
3695531837,211891907
3095484735,211891907
2784747103,211891907
3680650456,211891907
229358431,211891907
460494208,211891907
73758741,211891907
3507795439,211891907
1416366823,211891907
3642849796,211891907
3383461633,211891907
1619636580,211891907
103932340,211891907
3324580465,211891907
3533956462,211891907
2356084886,211891907
2488387926,211891907
30881231,211891907
3418280321,211891907
3568279762,211891907
2794256310,211891907
2233807818,211891907
938894474,211891907
275233234,211891907
745214683,211891907
3426782534,211891907
3512849962,211891907
90813551,211891907
3405475858,211891907
241179821,211891907
3481900402,211891907
2990477715,211891907
134370130,211891907
3317685193,211891907
3436718428,211891907
2358893024,211891907
3003834981,211891907
3038364066,211891907
3207511648,211891907
389946569,211891907
3321681205,211891907
243130176,211891907
3323585390,211891907
3436242353,211891907
50401388,211891907
3250017342,211891907
3082651683,211891907
3317897992,211891907
2496264848,211891907
3434288470,211891907
136999133,211891907
3319041188,211891907
2588169157,211891907
2564031222,211891907
2692956805,211891907
3428327339,211891907
2305481574,211891907
3431625249,211891907
3404125739,211891907
868156926,211891907
3303623773,211891907
19803416,211891907
454846969,211891907
3280555770,211891907
3328321589,211891907
3390400343,211891907
3376283679,211891907
3420083279,211891907
121492149,211891907
3313848990,211891907
2915700903,211891907
3355350286,211891907
3370708671,211891907
3414845783,211891907
22513919,211891907
3097174525,211891907
3413143864,211891907
3406180684,211891907
838504674,211891907
31608337,211891907
3035681364,211891907
3054267355,211891907
2214612486,211891907
2567528564,211891907
18506696,211891907
3119132404,211891907
2926109697,211891907
3398995384,211891907
3280066676,211891907
2572216009,211891907
3282347137,211891907
3275884832,211891907
280811461,211891907
3300674725,211891907
3299774197,211891907
3389269203,211891907
263985760,211891907
48005323,211891907
3153637869,211891907
3286842386,211891907
1011328837,211891907
3296015929,211891907
3225030466,211891907
566164096,211891907
3377915902,211891907
2345459318,211891907
3308227907,211891907
3390823037,211891907
3084314872,211891907
3288554262,211891907
3385040337,211891907
2646176743,211891907
3022953726,211891907
31228333,211891907
101792178,211891907
3193578362,211891907
3383307454,211891907
3381936899,211891907
489217465,211891907
3281860141,211891907
3354978701,211891907
375148279,211891907
12069782,211891907
3280337864,211891907
98456812,211891907
2884017016,211891907
41806697,211891907
2590374997,211891907
2809062469,211891907
420167570,211891907
142493627,211891907
2202797451,211891907
930045416,211891907
3366380583,211891907
137880258,211891907
3327557681,211891907
3342652330,211891907
3352832627,211891907
3223654626,211891907
3355143215,211891907
87485828,211891907
1099325125,211891907
3350092995,211891907
3344980893,211891907
15518108,211891907
15517788,211891907
1441587102,211891907
63840111,211891907
3339951652,211891907
2939076971,211891907
472047753,211891907
205288145,211891907
52584865,211891907
415105285,211891907
2347264454,211891907
3252708678,211891907
3252348626,211891907
3097712013,211891907
3017521554,211891907
2333889636,211891907
2832262406,211891907
2668269081,211891907
3332913333,211891907
2360284514,211891907
3327101045,211891907
2963675163,211891907
257470204,211891907
18234841,211891907
1363412022,211891907
2908138047,211891907
123392640,211891907
3323096885,211891907
181011111,211891907
3010889047,211891907
2611886154,211891907
3236064245,211891907
3323287043,211891907
2565465602,211891907
3164925228,211891907
3243757460,211891907
3317721923,211891907
3306931997,211891907
2800285000,211891907
2284956420,211891907
3212870999,211891907
3317365342,211891907
3316946387,211891907
129919975,211891907
2905769765,211891907
2821827328,211891907
3309548800,211891907
3307375090,211891907
3231728766,211891907
3307739439,211891907
3194673132,211891907
1531664808,211891907
433728457,211891907
3233140332,211891907
3289591389,211891907
3075878476,211891907
3004283565,211891907
3294219435,211891907
3305366807,211891907
3264527675,211891907
3197439192,211891907
1696434588,211891907
384300619,211891907
1594722907,211891907
3198183168,211891907
3221418033,211891907
620964029,211891907
3232449262,211891907
356314039,211891907
32199803,211891907
132700789,211891907
3294260985,211891907
15617959,211891907
862145474,211891907
3179105317,211891907
161201592,211891907
1530916794,211891907
382508590,211891907
3288082697,211891907
295977938,211891907
25456478,211891907
3290544855,211891907
54195906,211891907
96900529,211891907
1480048219,211891907
437526349,211891907
2993942740,211891907
2493385765,211891907
2831246467,211891907
3248399950,211891907
3260863132,211891907
71542725,211891907
3196781688,211891907
227071855,211891907
2986572964,211891907
3249185285,211891907
252585010,211891907
34931050,211891907
2812310546,211891907
3187218164,211891907
7580302,211891907
3061552259,211891907
176570673,211891907
3222380446,211891907
3240386062,211891907
408172767,211891907
3184639524,211891907
3237453663,211891907
3161552589,211891907
3128860249,211891907
1229140088,211891907
135542758,211891907
3184633422,211891907
1253050292,211891907
2492071747,211891907
3227796814,211891907
3198433923,211891907
3218562940,211891907
3211922877,211891907
3087511553,211891907
3115901827,211891907
3146398483,211891907
3207442905,211891907
507572949,211891907
3207447291,211891907
3172794133,211891907
170038523,211891907
3057335375,211891907
2450256230,211891907
1473844664,211891907
3148839568,211891907
3160615937,211891907
326855635,211891907
2951168103,211891907
3194533653,211891907
1534768220,211891907
418109286,211891907
290774349,211891907
3118485471,211891907
3180367012,211891907
883545030,211891907
3150771577,211891907
32463776,211891907
3104939912,211891907
2870298053,211891907
203910143,211891907
3092531488,211891907
1435964532,211891907
55084519,211891907
2891239167,211891907
3038224912,211891907
141489274,211891907
2468717004,211891907
3149651753,211891907
17445041,211891907
3092368053,211891907
3145590480,211891907
3149531763,211891907
3147856379,211891907
3092774079,211891907
487717358,211891907
3058968355,211891907
213119979,211891907
2888048231,211891907
38659204,211891907
90939446,211891907
2584065823,211891907
2842194485,211891907
3005335801,211891907
2861587222,211891907
3133258078,211891907
241617486,211891907
3022788788,211891907
3041038408,211891907
3040939671,211891907
22872913,211891907
3064448128,211891907
3131034657,211891907
3124476702,211891907
16185575,211891907
325939860,211891907
3044861967,211891907
3021113001,211891907
2976776327,211891907
221870721,211891907
3096781303,211891907
2671452655,211891907
68329030,211891907
3120145589,211891907
3121581652,211891907
3095026631,211891907
3093867820,211891907
81019673,211891907
3115768005,211891907
3107728104,211891907
216824333,211891907
1918503584,211891907
3070161673,211891907
2842885808,211891907
2675043570,211891907
2884326393,211891907
3098073643,211891907
150340010,211891907
2711352978,211891907
2769524154,211891907
1612147530,211891907
2827718323,211891907
2722246322,211891907
2673200408,211891907
3093799359,211891907
222581965,211891907
3092790503,211891907
3090263868,211891907
14239524,211891907
1882829082,211891907
3092172958,211891907
517868475,211891907
15014405,211891907
3091110892,211891907
3075615775,211891907
2483455736,211891907
76980210,211891907
21664260,211891907
3070240420,211891907
3074745996,211891907
21926137,211891907
485012308,211891907
62108232,211891907
3080770773,211891907
3084392650,211891907
2588017502,211891907
1492555920,211891907
3076138990,211891907
3067863836,211891907
3075291838,211891907
3039205846,211891907
2996620186,211891907
3065506971,211891907
581679344,211891907
3074882789,211891907
2402081407,211891907
3064613986,211891907
3073249636,211891907
2905488387,211891907
3072258130,211891907
2371938962,211891907
62625416,211891907
2838874216,211891907
3069952713,211891907
3065757941,211891907
3024322728,211891907
517277887,211891907
27964414,211891907
1252025204,211891907
3064953371,211891907
3044934231,211891907
3016400819,211891907
2233122866,211891907
46117481,211891907
3058264803,211891907
2881586801,211891907
3039453955,211891907
1096948819,211891907
2805669066,211891907
179585052,211891907
2794686235,211891907
2922451357,211891907
2940770847,211891907
2811458222,211891907
3019200010,211891907
33401108,211891907
135043007,211891907
3023935595,211891907
2439293160,211891907
2513897941,211891907
2593235947,211891907
2858418236,211891907
24004828,211891907
39783689,211891907
476858926,211891907
3030914315,211891907
3027761212,211891907
3014559236,211891907
2285589396,211891907
2923811109,211891907
113302945,211891907
2979705219,211891907
1376321899,211891907
1766291066,211891907
2190532920,211891907
2192835944,211891907
3010764782,211891907
2827737554,211891907
1058778818,211891907
3000606827,211891907
51708886,211891907
3009066156,211891907
3009033324,211891907
2989364163,211891907
41909165,211891907
2690692050,211891907
3006225585,211891907
3003523665,211891907
3001025049,211891907
2924279841,211891907
2416668972,211891907
2163695815,211891907
2991612054,211891907
2723525100,211891907
2981301448,211891907
2996155028,211891907
2940144884,211891907
2489917094,211891907
2846264966,211891907
2803771434,211891907
341560635,211891907
2983157617,211891907
2749316618,211891907
224232128,211891907
2983072272,211891907
2898733590,211891907
2507963304,211891907
2985987939,211891907
2979995548,211891907
2854818825,211891907
1616655584,211891907
2984879830,211891907
2982528611,211891907
2981840247,211891907
299861596,211891907
2881937397,211891907
544670079,211891907
2204081180,211891907
53085435,211891907
1117436971,211891907
1040488016,211891907
2968147504,211891907
2900644592,211891907
358456273,211891907
2976340882,211891907
2958922955,211891907
2920715825,211891907
873757824,211891907
2244722594,211891907
2966317031,211891907
2857513193,211891907
904393471,211891907
2230080049,211891907
255524342,211891907
2778158162,211891907
972625496,211891907
2554655510,211891907
2960156560,211891907
2263483394,211891907
2294007895,211891907
33519481,211891907
1069755158,211891907
2951854851,211891907
2951227642,211891907
2233195220,211891907
103422394,211891907
73616953,211891907
104713518,211891907
1887135302,211891907
2942460100,211891907
1219719098,211891907
2922830246,211891907
2917433606,211891907
2910295914,211891907
1020940664,211891907
2901265151,211891907
2875500539,211891907
331431169,211891907
2851500285,211891907
2546919474,211891907
18579806,211891907
84387148,211891907
84347876,211891907
2911084269,211891907
2914353503,211891907
2914254327,211891907
129790744,211891907
85715107,211891907
2904057719,211891907
2884746910,211891907
2508869773,211891907
22942168,211891907
2910464794,211891907
477206634,211891907
2800273531,211891907
501115611,211891907
2783327959,211891907
2919367308,211891907
305180116,211891907
40040739,211891907
2905140807,211891907
275769833,211891907
2890424340,211891907
220744647,211891907
488798779,211891907
2657284254,211891907
147915579,211891907
948315691,211891907
2776755989,211891907
2841159371,211891907
473207474,211891907
2796306918,211891907
2891720512,211891907
1530758856,211891907
2710201039,211891907
2885036916,211891907
2184630638,211891907
15880918,211891907
2882808261,211891907
1129457504,211891907
414904845,211891907
1347413688,211891907
239377209,211891907
2873002131,211891907
69009986,211891907
2861749917,211891907
344705766,211891907
87110753,211891907
1321525981,211891907
1930655886,211891907
135069060,211891907
2396618900,211891907
2817043752,211891907
2603830003,211891907
2842677051,211891907
1227351582,211891907
2862928971,211891907
2851799260,211891907
2853359428,211891907
2860023497,211891907
496375246,211891907
2851544589,211891907
123682952,211891907
1603951550,211891907
2852539798,211891907
2851511973,211891907
2609848309,211891907
1371697442,211891907
2847614285,211891907
2815747925,211891907
2314646425,211891907
2842641239,211891907
2849761758,211891907
2840229003,211891907
2873294335,211891907
2202256478,211891907
180842487,211891907
587689599,211891907
2840918284,211891907
1952393263,211891907
2812204277,211891907
387549147,211891907
2831411151,211891907
2819037759,211891907
2807870559,211891907
2860338588,211891907
2527970576,211891907
2834019988,211891907
1022292288,211891907
1327093494,211891907
2206022722,211891907
2771632611,211891907
40403918,211891907
2827937903,211891907
473036790,211891907
2502213200,211891907
2396176854,211891907
2387393748,211891907
56768019,211891907
2805041098,211891907
1397283950,211891907
134875196,211891907
2816575425,211891907
1580451673,211891907
1299506155,211891907
2838706682,211891907
371535655,211891907
2798552128,211891907
1603163624,211891907
2817325807,211891907
2814194276,211891907
549169699,211891907
2280738865,211891907
2302302306,211891907
25798217,211891907
2777728474,211891907
2785805084,211891907
2791705545,211891907
14193714,211891907
2789965653,211891907
2789395492,211891907
1940596950,211891907
2785785304,211891907
721149159,211891907
741628662,211891907
1327113302,211891907
2826258878,211891907
2676026298,211891907
2805396559,211891907
2782559226,211891907
2586931947,211891907
2777455851,211891907
1076996474,211891907
2810143603,211891907
2808701298,211891907
2807966665,211891907
2817889357,211891907
2817890420,211891907
2709629124,211891907
103050450,211891907
1657864314,211891907
2673605413,211891907
868319930,211891907
2777816419,211891907
2580505740,211891907
2769678889,211891907
2802125804,211891907
2675125502,211891907
362964125,211891907
2545049132,211891907
177556792,211891907
18082738,211891907
261581803,211891907
2789936004,211891907
2786391908,211891907
2315297486,211891907
2787218671,211891907
203099288,211891907
2786412692,211891907
2786140254,211891907
2785850814,211891907
2650960645,211891907
2298157605,211891907
296404945,211891907
2426554819,211891907
2578672254,211891907
2759690622,211891907
97471400,211891907
51560621,211891907
2779131726,211891907
2773441686,211891907
2283736650,211891907
2564506069,211891907
1072841221,211891907
2776447141,211891907
2774654826,211891907
541207895,211891907
2719043534,211891907
2769050094,211891907
401739375,211891907
2766223669,211891907
2765462341,211891907
2168796116,211891907
2760243990,211891907
1611964856,211891907
1390207267,211891907
845456131,211891907
2462024845,211891907
2369473279,211891907
2253770684,211891907
461446287,211891907
26734997,211891907
2745352753,211891907
2472485102,211891907
1376492785,211891907
20447412,211891907
2742133219,211891907
21928462,211891907
285195450,211891907
2706119988,211891907
1684041276,211891907
147134751,211891907
2709731167,211891907
147566596,211891907
2241120314,211891907
2727410132,211891907
19352726,211891907
869653434,211891907
2535572340,211891907
560126637,211891907
2686842319,211891907
341186448,211891907
2695322412,211891907
1358432724,211891907
2497956588,211891907
380886454,211891907
385991845,211891907
425618326,211891907
2733754965,211891907
2710457720,211891907
2710327154,211891907
2597842908,211891907
61908854,211891907
2685507764,211891907
2697667802,211891907
184515907,211891907
2700686964,211891907
2318637043,211891907
2693769415,211891907
2696497418,211891907
2456874816,211891907
2665089060,211891907
188980986,211891907
2691851233,211891907
2576265377,211891907
2689715618,211891907
2687221524,211891907
1025612437,211891907
14498491,211891907
82493968,211891907
20959315,211891907
1507775558,211891907
2389106666,211891907
1074727986,211891907
316603840,211891907
634715341,211891907
1016415811,211891907
2653730797,211891907
32397272,211891907
418232640,211891907
235372022,211891907
2660427150,211891907
387790615,211891907
2662489428,211891907
2661531264,211891907
2412008324,211891907
856364082,211891907
2347548451,211891907
1627312628,211891907
333078429,211891907
2600154660,211891907
2608082964,211891907
2431494769,211891907
2592997422,211891907
2591769636,211891907
250771114,211891907
2470629337,211891907
2647153116,211891907
483527336,211891907
2519202007,211891907
2244243348,211891907
2498381804,211891907
1540670264,211891907
2195290116,211891907
2616437822,211891907
74242514,211891907
2493940129,211891907
601309721,211891907
2600531827,211891907
2493706410,211891907
2596801332,211891907
2444146051,211891907
2175373236,211891907
2577404768,211891907
47105153,211891907
2464326246,211891907
2319488696,211891907
1526638928,211891907
2599624338,211891907
140291231,211891907
304451576,211891907
2593681621,211891907
2598262441,211891907
2597583204,211891907
2597092519,211891907
2424147708,211891907
617205999,211891907
2592943698,211891907
2591571187,211891907
15361610,211891907
48344133,211891907
2589543896,211891907
2303244174,211891907
1136162048,211891907
1595861275,211891907
2636099440,211891907
2584407990,211891907
2581043234,211891907
2434581044,211891907
2536826060,211891907
2617549803,211891907
2378679943,211891907
2575129674,211891907
2574711576,211891907
277575099,211891907
2482064780,211891907
2574125016,211891907
2424217790,211891907
477812341,211891907
2337252781,211891907
2551085636,211891907
851877487,211891907
59105608,211891907
2565061850,211891907
2564291346,211891907
16050313,211891907
2562421885,211891907
2562097166,211891907
2561673763,211891907
31419465,211891907
248388893,211891907
2332135842,211891907
161895844,211891907
2487467160,211891907
2556036013,211891907
171411242,211891907
2508487597,211891907
2548227756,211891907
2445522188,211891907
78298485,211891907
366339187,211891907
112244033,211891907
2530939933,211891907
2496594008,211891907
17068424,211891907
2544004044,211891907
533735594,211891907
2543398849,211891907
76678760,211891907
154047570,211891907
196676466,211891907
2535686450,211891907
1633530278,211891907
582845880,211891907
2164882209,211891907
2528157882,211891907
360097850,211891907
63756959,211891907
69656792,211891907
2568259175,211891907
2492787882,211891907
2448758920,211891907
2510846510,211891907
233260589,211891907
21332359,211891907
19079788,211891907
111754804,211891907
2517487987,211891907
2515529618,211891907
123076405,211891907
70159621,211891907
263276393,211891907
2508035317,211891907
2504332530,211891907
2383128155,211891907
802456153,211891907
2350751125,211891907
2498084696,211891907
2486124840,211891907
2493908730,211891907
2341439636,211891907
2474433174,211891907
61630543,211891907
34810559,211891907
2490761142,211891907
2473025394,211891907
17250432,211891907
429213877,211891907
242882226,211891907
2385845120,211891907
2484722702,211891907
2469275382,211891907
2475746605,211891907
358415541,211891907
2274873798,211891907
2478765373,211891907
2474697380,211891907
143087361,211891907
2487342364,211891907
106197676,211891907
2322776323,211891907
2472803990,211891907
2444256626,211891907
305365843,211891907
2376302551,211891907
758188044,211891907
38208286,211891907
1137437935,211891907
2515068389,211891907
24274567,211891907
46347205,211891907
399662713,211891907
2467740170,211891907
2509672359,211891907
2466344898,211891907
201330964,211891907
2445751014,211891907
